"chaotile","l","inds","reps","comm"
97.8,-1,150,60,"com1"
97.8,-1,150,60,"com1"
97.8,-1,150,60,"com1"
97.8,-1,150,60,"com1"
97.8,-1,150,60,"com1"
97.8,-1,150,60,"com1"
97.8,-1,150,60,"com1"
97.8,-1,150,60,"com1"
97.8,-1,150,60,"com1"
97.8,-1,150,60,"com1"
97.8,-1,150,60,"com1"
97.8,-1,150,60,"com1"
97.8,-1,150,60,"com1"
97.8,-1,150,60,"com1"
97.8,-1,150,60,"com1"
97.8,-1,150,60,"com1"
97.8,-1,150,60,"com1"
97.8,-1,150,60,"com1"
97.8,-1,150,60,"com1"
97.8,-1,150,60,"com1"
97.8,-1,150,60,"com1"
97.8,-1,150,60,"com1"
97.8,-1,150,60,"com1"
97.8,-1,150,60,"com1"
97.8,-1,150,60,"com1"
97.8,-1,150,60,"com1"
97.8,-1,150,60,"com1"
97.8,-1,150,60,"com1"
97.8,-1,150,60,"com1"
97.8,-1,150,60,"com1"
97.8,-1,150,60,"com1"
97.8,-1,150,60,"com1"
97.8,-1,150,60,"com1"
97.8,-1,150,60,"com1"
97.8,-1,150,60,"com1"
97.8,-1,150,60,"com1"
97.8,-1,150,60,"com1"
97.8,-1,150,60,"com1"
97.8,-1,150,60,"com1"
97.8,-1,150,60,"com1"
97.8,-1,150,60,"com1"
97.8,-1,150,60,"com1"
97.8,-1,150,60,"com1"
97.8,-1,150,60,"com1"
97.8,-1,150,60,"com1"
97.8,-1,150,60,"com1"
97.8,-1,150,60,"com1"
97.8,-1,150,60,"com1"
97.8,-1,150,60,"com1"
97.8,-1,150,60,"com1"
97.8,-1,150,60,"com1"
97.8,-1,150,60,"com1"
97.8,-1,150,60,"com1"
97.8,-1,150,60,"com1"
97.8,-1,150,60,"com1"
97.8,-1,150,60,"com1"
97.8,-1,150,60,"com1"
97.8,-1,150,60,"com1"
97.8,-1,150,60,"com1"
97.8,-1,150,60,"com1"
11.8,-1,150,60,"com1"
11.8,-1,150,60,"com1"
11.8,-1,150,60,"com1"
11.8,-1,150,60,"com1"
11.8,-1,150,60,"com1"
11.8,-1,150,60,"com1"
11.8,-1,150,60,"com1"
11.8,-1,150,60,"com1"
11.8,-1,150,60,"com1"
11.8,-1,150,60,"com1"
11.8,-1,150,60,"com1"
11.8,-1,150,60,"com1"
11.8,-1,150,60,"com1"
11.8,-1,150,60,"com1"
11.8,-1,150,60,"com1"
11.8,-1,150,60,"com1"
11.8,-1,150,60,"com1"
11.8,-1,150,60,"com1"
11.8,-1,150,60,"com1"
11.8,-1,150,60,"com1"
11.8,-1,150,60,"com1"
11.8,-1,150,60,"com1"
11.8,-1,150,60,"com1"
11.8,-1,150,60,"com1"
11.8,-1,150,60,"com1"
11.8,-1,150,60,"com1"
11.8,-1,150,60,"com1"
11.8,-1,150,60,"com1"
11.8,-1,150,60,"com1"
11.8,-1,150,60,"com1"
11.8,-1,150,60,"com1"
11.8,-1,150,60,"com1"
11.8,-1,150,60,"com1"
11.8,-1,150,60,"com1"
11.8,-1,150,60,"com1"
11.8,-1,150,60,"com1"
11.8,-1,150,60,"com1"
11.8,-1,150,60,"com1"
11.8,-1,150,60,"com1"
11.8,-1,150,60,"com1"
11.8,-1,150,60,"com1"
11.8,-1,150,60,"com1"
11.8,-1,150,60,"com1"
11.8,-1,150,60,"com1"
11.8,-1,150,60,"com1"
11.8,-1,150,60,"com1"
11.8,-1,150,60,"com1"
11.8,-1,150,60,"com1"
11.8,-1,150,60,"com1"
11.8,-1,150,60,"com1"
11.8,-1,150,60,"com1"
11.8,-1,150,60,"com1"
11.8,-1,150,60,"com1"
11.8,-1,150,60,"com1"
11.8,-1,150,60,"com1"
11.8,-1,150,60,"com1"
11.8,-1,150,60,"com1"
11.8,-1,150,60,"com1"
11.8,-1,150,60,"com1"
11.8,-1,150,60,"com1"
23.1,-1,150,60,"com1"
23.1,-1,150,60,"com1"
23.1,-1,150,60,"com1"
23.1,-1,150,60,"com1"
23.1,-1,150,60,"com1"
23.1,-1,150,60,"com1"
23.1,-1,150,60,"com1"
23.1,-1,150,60,"com1"
23.1,-1,150,60,"com1"
23.1,-1,150,60,"com1"
23.1,-1,150,60,"com1"
23.1,-1,150,60,"com1"
