"chaotile","l","inds","reps","comm"
2.35,-1,150,60,"com1"
2.35,-1,150,60,"com1"
2.35,-1,150,60,"com1"
2.35,-1,150,60,"com1"
2.35,-1,150,60,"com1"
2.35,-1,150,60,"com1"
2.35,-1,150,60,"com1"
2.35,-1,150,60,"com1"
2.35,-1,150,60,"com1"
2.35,-1,150,60,"com1"
2.35,-1,150,60,"com1"
2.35,-1,150,60,"com1"
2.35,-1,150,60,"com1"
2.35,-1,150,60,"com1"
2.35,-1,150,60,"com1"
2.35,-1,150,60,"com1"
2.35,-1,150,60,"com1"
2.35,-1,150,60,"com1"
2.35,-1,150,60,"com1"
2.35,-1,150,60,"com1"
2.35,-1,150,60,"com1"
2.35,-1,150,60,"com1"
2.35,-1,150,60,"com1"
2.35,-1,150,60,"com1"
2.35,-1,150,60,"com1"
2.35,-1,150,60,"com1"
2.35,-1,150,60,"com1"
2.35,-1,150,60,"com1"
2.35,-1,150,60,"com1"
2.35,-1,150,60,"com1"
2.35,-1,150,60,"com1"
2.35,-1,150,60,"com1"
2.35,-1,150,60,"com1"
2.35,-1,150,60,"com1"
2.35,-1,150,60,"com1"
2.35,-1,150,60,"com1"
2.35,-1,150,60,"com1"
2.35,-1,150,60,"com1"
2.35,-1,150,60,"com1"
2.35,-1,150,60,"com1"
2.35,-1,150,60,"com1"
2.35,-1,150,60,"com1"
2.35,-1,150,60,"com1"
2.35,-1,150,60,"com1"
2.35,-1,150,60,"com1"
2.35,-1,150,60,"com1"
2.35,-1,150,60,"com1"
2.35,-1,150,60,"com1"
2.35,-1,150,60,"com1"
2.35,-1,150,60,"com1"
2.35,-1,150,60,"com1"
2.35,-1,150,60,"com1"
2.35,-1,150,60,"com1"
2.35,-1,150,60,"com1"
2.35,-1,150,60,"com1"
2.35,-1,150,60,"com1"
2.35,-1,150,60,"com1"
2.35,-1,150,60,"com1"
2.35,-1,150,60,"com1"
2.35,-1,150,60,"com1"
51.3,-1,150,60,"com1"
51.3,-1,150,60,"com1"
51.3,-1,150,60,"com1"
51.3,-1,150,60,"com1"
51.3,-1,150,60,"com1"
51.3,-1,150,60,"com1"
51.3,-1,150,60,"com1"
51.3,-1,150,60,"com1"
51.3,-1,150,60,"com1"
51.3,-1,150,60,"com1"
51.3,-1,150,60,"com1"
51.3,-1,150,60,"com1"
51.3,-1,150,60,"com1"
51.3,-1,150,60,"com1"
51.3,-1,150,60,"com1"
51.3,-1,150,60,"com1"
51.3,-1,150,60,"com1"
51.3,-1,150,60,"com1"
51.3,-1,150,60,"com1"
51.3,-1,150,60,"com1"
51.3,-1,150,60,"com1"
51.3,-1,150,60,"com1"
51.3,-1,150,60,"com1"
51.3,-1,150,60,"com1"
51.3,-1,150,60,"com1"
51.3,-1,150,60,"com1"
51.3,-1,150,60,"com1"
51.3,-1,150,60,"com1"
51.3,-1,150,60,"com1"
51.3,-1,150,60,"com1"
51.3,-1,150,60,"com1"
51.3,-1,150,60,"com1"
51.3,-1,150,60,"com1"
51.3,-1,150,60,"com1"
51.3,-1,150,60,"com1"
51.3,-1,150,60,"com1"
51.3,-1,150,60,"com1"
51.3,-1,150,60,"com1"
51.3,-1,150,60,"com1"
51.3,-1,150,60,"com1"
51.3,-1,150,60,"com1"
51.3,-1,150,60,"com1"
51.3,-1,150,60,"com1"
51.3,-1,150,60,"com1"
51.3,-1,150,60,"com1"
51.3,-1,150,60,"com1"
51.3,-1,150,60,"com1"
51.3,-1,150,60,"com1"
51.3,-1,150,60,"com1"
51.3,-1,150,60,"com1"
51.3,-1,150,60,"com1"
51.3,-1,150,60,"com1"
51.3,-1,150,60,"com1"
51.3,-1,150,60,"com1"
51.3,-1,150,60,"com1"
51.3,-1,150,60,"com1"
51.3,-1,150,60,"com1"
51.3,-1,150,60,"com1"
51.3,-1,150,60,"com1"
51.3,-1,150,60,"com1"
14.95,-1,150,60,"com1"
14.95,-1,150,60,"com1"
14.95,-1,150,60,"com1"
14.95,-1,150,60,"com1"
14.95,-1,150,60,"com1"
14.95,-1,150,60,"com1"
14.95,-1,150,60,"com1"
14.95,-1,150,60,"com1"
14.95,-1,150,60,"com1"
14.95,-1,150,60,"com1"
14.95,-1,150,60,"com1"
14.95,-1,150,60,"com1"
14.95,-1,150,60,"com1"
14.95,-1,150,60,"com1"
14.95,-1,150,60,"com1"
14.95,-1,150,60,"com1"
14.95,-1,150,60,"com1"
14.95,-1,150,60,"com1"
14.95,-1,150,60,"com1"
14.95,-1,150,60,"com1"
14.95,-1,150,60,"com1"
14.95,-1,150,60,"com1"
14.95,-1,150,60,"com1"
14.95,-1,150,60,"com1"
14.95,-1,150,60,"com1"
14.95,-1,150,60,"com1"
14.95,-1,150,60,"com1"
14.95,-1,150,60,"com1"
14.95,-1,150,60,"com1"
14.95,-1,150,60,"com1"
14.95,-1,150,60,"com1"
14.95,-1,150,60,"com1"
14.95,-1,150,60,"com1"
14.95,-1,150,60,"com1"
14.95,-1,150,60,"com1"
14.95,-1,150,60,"com1"
14.95,-1,150,60,"com1"
14.95,-1,150,60,"com1"
14.95,-1,150,60,"com1"
14.95,-1,150,60,"com1"
14.95,-1,150,60,"com1"
14.95,-1,150,60,"com1"
14.95,-1,150,60,"com1"
14.95,-1,150,60,"com1"
14.95,-1,150,60,"com1"
14.95,-1,150,60,"com1"
14.95,-1,150,60,"com1"
14.95,-1,150,60,"com1"
14.95,-1,150,60,"com1"
14.95,-1,150,60,"com1"
14.95,-1,150,60,"com1"
14.95,-1,150,60,"com1"
14.95,-1,150,60,"com1"
14.95,-1,150,60,"com1"
14.95,-1,150,60,"com1"
14.95,-1,150,60,"com1"
14.95,-1,150,60,"com1"
14.95,-1,150,60,"com1"
14.95,-1,150,60,"com1"
14.95,-1,150,60,"com1"
5.65,-1,150,60,"com1"
5.65,-1,150,60,"com1"
5.65,-1,150,60,"com1"
5.65,-1,150,60,"com1"
5.65,-1,150,60,"com1"
5.65,-1,150,60,"com1"
5.65,-1,150,60,"com1"
5.65,-1,150,60,"com1"
5.65,-1,150,60,"com1"
5.65,-1,150,60,"com1"
5.65,-1,150,60,"com1"
5.65,-1,150,60,"com1"
5.65,-1,150,60,"com1"
5.65,-1,150,60,"com1"
5.65,-1,150,60,"com1"
5.65,-1,150,60,"com1"
5.65,-1,150,60,"com1"
5.65,-1,150,60,"com1"
5.65,-1,150,60,"com1"
5.65,-1,150,60,"com1"
5.65,-1,150,60,"com1"
5.65,-1,150,60,"com1"
5.65,-1,150,60,"com1"
5.65,-1,150,60,"com1"
5.65,-1,150,60,"com1"
5.65,-1,150,60,"com1"
5.65,-1,150,60,"com1"
5.65,-1,150,60,"com1"
5.65,-1,150,60,"com1"
5.65,-1,150,60,"com1"
5.65,-1,150,60,"com1"
5.65,-1,150,60,"com1"
5.65,-1,150,60,"com1"
5.65,-1,150,60,"com1"
5.65,-1,150,60,"com1"
5.65,-1,150,60,"com1"
5.65,-1,150,60,"com1"
5.65,-1,150,60,"com1"
5.65,-1,150,60,"com1"
5.65,-1,150,60,"com1"
5.65,-1,150,60,"com1"
5.65,-1,150,60,"com1"
5.65,-1,150,60,"com1"
5.65,-1,150,60,"com1"
5.65,-1,150,60,"com1"
5.65,-1,150,60,"com1"
5.65,-1,150,60,"com1"
5.65,-1,150,60,"com1"
5.65,-1,150,60,"com1"
5.65,-1,150,60,"com1"
5.65,-1,150,60,"com1"
5.65,-1,150,60,"com1"
5.65,-1,150,60,"com1"
5.65,-1,150,60,"com1"
5.65,-1,150,60,"com1"
5.65,-1,150,60,"com1"
5.65,-1,150,60,"com1"
5.65,-1,150,60,"com1"
5.65,-1,150,60,"com1"
5.65,-1,150,60,"com1"
17.95,-1,150,60,"com1"
17.95,-1,150,60,"com1"
17.95,-1,150,60,"com1"
17.95,-1,150,60,"com1"
17.95,-1,150,60,"com1"
17.95,-1,150,60,"com1"
17.95,-1,150,60,"com1"
17.95,-1,150,60,"com1"
17.95,-1,150,60,"com1"
17.95,-1,150,60,"com1"
17.95,-1,150,60,"com1"
17.95,-1,150,60,"com1"
17.95,-1,150,60,"com1"
17.95,-1,150,60,"com1"
17.95,-1,150,60,"com1"
17.95,-1,150,60,"com1"
17.95,-1,150,60,"com1"
17.95,-1,150,60,"com1"
17.95,-1,150,60,"com1"
17.95,-1,150,60,"com1"
17.95,-1,150,60,"com1"
17.95,-1,150,60,"com1"
17.95,-1,150,60,"com1"
17.95,-1,150,60,"com1"
17.95,-1,150,60,"com1"
17.95,-1,150,60,"com1"
17.95,-1,150,60,"com1"
17.95,-1,150,60,"com1"
17.95,-1,150,60,"com1"
17.95,-1,150,60,"com1"
17.95,-1,150,60,"com1"
17.95,-1,150,60,"com1"
17.95,-1,150,60,"com1"
17.95,-1,150,60,"com1"
17.95,-1,150,60,"com1"
17.95,-1,150,60,"com1"
17.95,-1,150,60,"com1"
17.95,-1,150,60,"com1"
